key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100200,"ヘイスティタッチII","耐久を消費して、品質を上げる。
効率：100
成功率：60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100201,"ヘイスティタッチII","耐久を消費して、品質を上げる。
効率：100
成功率：60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100202,"ヘイスティタッチII","耐久を消費して、品質を上げる。
効率：100
成功率：60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100203,"模範作業","耐久を消費して、作業を進める。
効率：<If(Equal(PlayerParameter(68),8))><If(GreaterThanOrEqualTo(PlayerParameter(69),82))>180<Else/>150</If><Else/>150</If>
成功率：100％",240,247,1986,8,9,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100204,"模範作業","耐久を消費して、作業を進める。
効率：<If(Equal(PlayerParameter(68),9))><If(GreaterThanOrEqualTo(PlayerParameter(69),82))>180<Else/>150</If><Else/>150</If>
成功率：100％",240,247,1986,9,10,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100205,"模範作業","耐久を消費して、作業を進める。
効率：<If(Equal(PlayerParameter(68),10))><If(GreaterThanOrEqualTo(PlayerParameter(69),82))>180<Else/>150</If><Else/>150</If>
成功率：100％",240,247,1986,10,11,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100206,"模範作業","耐久を消費して、作業を進める。
効率：<If(Equal(PlayerParameter(68),11))><If(GreaterThanOrEqualTo(PlayerParameter(69),82))>180<Else/>150</If><Else/>150</If>
成功率：100％",240,247,1986,11,12,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100207,"模範作業","耐久を消費して、作業を進める。
効率：<If(Equal(PlayerParameter(68),12))><If(GreaterThanOrEqualTo(PlayerParameter(69),82))>180<Else/>150</If><Else/>150</If>
成功率：100％",240,247,1986,12,13,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100208,"模範作業","耐久を消費して、作業を進める。
効率：<If(Equal(PlayerParameter(68),13))><If(GreaterThanOrEqualTo(PlayerParameter(69),82))>180<Else/>150</If><Else/>150</If>
成功率：100％",240,247,1986,13,14,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100209,"模範作業","耐久を消費して、作業を進める。
効率：<If(Equal(PlayerParameter(68),14))><If(GreaterThanOrEqualTo(PlayerParameter(69),82))>180<Else/>150</If><Else/>150</If>
成功率：100％",240,247,1986,14,15,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100210,"模範作業","耐久を消費して、作業を進める。
効率：<If(Equal(PlayerParameter(68),15))><If(GreaterThanOrEqualTo(PlayerParameter(69),82))>180<Else/>150</If><Else/>150</If>
成功率：100％",240,247,1986,15,16,62,0,False,0,7,100203,100204,100205,100206,100207,100208,100209,100210
100211,"突貫作業II","耐久を消費して、作業を進める。
効率：300
成功率：60%",241,248,1970,-1,0,1,0,False,0,0,100211,100212,100213,100214,100215,100216,100217,100218
100212,"突貫作業II","耐久を消費して、作業を進める。
効率：300
成功率：60%",241,248,1970,-1,0,1,0,False,0,0,100211,100212,100213,100214,100215,100216,100217,100218
100213,"突貫作業II","耐久を消費して、作業を進める。
効率：300
成功率：60%",241,248,1970,-1,0,1,0,False,0,0,100211,100212,100213,100214,100215,100216,100217,100218
100214,"突貫作業II","耐久を消費して、作業を進める。
効率：300
成功率：60%",241,248,1970,-1,0,1,0,False,0,0,100211,100212,100213,100214,100215,100216,100217,100218
100215,"突貫作業II","耐久を消費して、作業を進める。
効率：300
成功率：60%",241,248,1970,-1,0,1,0,False,0,0,100211,100212,100213,100214,100215,100216,100217,100218
100216,"突貫作業II","耐久を消費して、作業を進める。
効率：300
成功率：60%",241,248,1970,-1,0,1,0,False,0,0,100211,100212,100213,100214,100215,100216,100217,100218
100217,"突貫作業II","耐久を消費して、作業を進める。
効率：300
成功率：60%",241,248,1970,-1,0,1,0,False,0,0,100211,100212,100213,100214,100215,100216,100217,100218
100218,"突貫作業II","耐久を消費して、作業を進める。
効率：300
成功率：60%",241,248,1970,-1,0,1,0,False,0,0,100211,100212,100213,100214,100215,100216,100217,100218
100219,"専心加工","耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",240,247,1534,-1,0,1,0,False,0,0,100219,100220,100221,100222,100223,100224,100225,100226
100220,"専心加工","耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",240,247,1583,-1,0,1,0,False,0,0,100219,100220,100221,100222,100223,100224,100225,100226
100221,"専心加工","耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",240,247,1634,-1,0,1,0,False,0,0,100219,100220,100221,100222,100223,100224,100225,100226
100222,"専心加工","耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",240,247,1685,-1,0,1,0,False,0,0,100219,100220,100221,100222,100223,100224,100225,100226
100223,"専心加工","耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",240,247,1733,-1,0,1,0,False,0,0,100219,100220,100221,100222,100223,100224,100225,100226
100224,"専心加工","耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",240,247,1783,-1,0,1,0,False,0,0,100219,100220,100221,100222,100223,100224,100225,100226
100225,"専心加工","耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",240,247,1834,-1,0,1,0,False,0,0,100219,100220,100221,100222,100223,100224,100225,100226
100226,"専心加工","耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",240,247,1885,-1,0,1,0,False,0,0,100219,100220,100221,100222,100223,100224,100225,100226
100227,"倹約加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「倹約」「長期倹約」の効果中は使用不可。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",240,247,1535,8,9,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100228,"倹約加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「倹約」「長期倹約」の効果中は使用不可。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",240,247,1584,9,10,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100229,"倹約加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「倹約」「長期倹約」の効果中は使用不可。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",240,247,1635,10,11,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100230,"倹約加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「倹約」「長期倹約」の効果中は使用不可。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",240,247,1686,11,12,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100231,"倹約加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「倹約」「長期倹約」の効果中は使用不可。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",240,247,1734,12,13,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100232,"倹約加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「倹約」「長期倹約」の効果中は使用不可。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",240,247,1784,13,14,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100233,"倹約加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「倹約」「長期倹約」の効果中は使用不可。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",240,247,1835,14,15,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100234,"倹約加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「倹約」「長期倹約」の効果中は使用不可。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",240,247,1886,15,16,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100235,"注視作業","耐久を消費して、作業を進める。
効率：200
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1536,8,9,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100236,"注視作業","耐久を消費して、作業を進める。
効率：200
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1585,9,10,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100237,"注視作業","耐久を消費して、作業を進める。
効率：200
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1636,10,11,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100238,"注視作業","耐久を消費して、作業を進める。
効率：200
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1687,11,12,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100239,"注視作業","耐久を消費して、作業を進める。
効率：200
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1735,12,13,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100240,"注視作業","耐久を消費して、作業を進める。
効率：200
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1785,13,14,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100241,"注視作業","耐久を消費して、作業を進める。
効率：200
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1836,14,15,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100242,"注視作業","耐久を消費して、作業を進める。
効率：200
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1887,15,16,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100243,"注視加工","耐久を消費して、品質を上げる。
効率：150
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1537,8,9,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100244,"注視加工","耐久を消費して、品質を上げる。
効率：150
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1586,9,10,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100245,"注視加工","耐久を消費して、品質を上げる。
効率：150
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1637,10,11,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100246,"注視加工","耐久を消費して、品質を上げる。
効率：150
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1688,11,12,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100247,"注視加工","耐久を消費して、品質を上げる。
効率：150
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1736,12,13,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100248,"注視加工","耐久を消費して、品質を上げる。
効率：150
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1786,13,14,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100249,"注視加工","耐久を消費して、品質を上げる。
効率：150
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1837,14,15,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100250,"注視加工","耐久を消費して、品質を上げる。
効率：150
成功率：50％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>経過観察　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンボ時成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1888,15,16,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100251,"初手仕込","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100252,"初手仕込","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100253,"初手仕込","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100254,"初手仕込","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100255,"初手仕込","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100256,"初手仕込","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100257,"初手仕込","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100258,"初手仕込","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100259,"マイスターの切札：再生","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100260,"マイスターの切札：再生","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100261,"マイスターの切札：再生","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100262,"マイスターの切札：再生","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100263,"マイスターの切札：再生","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100264,"マイスターの切札：再生","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100265,"マイスターの切札：再生","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100266,"マイスターの切札：再生","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100267,"マイスターの切札：静穏","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100268,"マイスターの切札：静穏","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100269,"マイスターの切札：静穏","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100270,"マイスターの切札：静穏","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100271,"マイスターの切札：静穏","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100272,"マイスターの切札：静穏","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100273,"マイスターの切札：静穏","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100274,"マイスターの切札：静穏","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100275,"マイスターの切札：真価","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100276,"マイスターの切札：真価","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100277,"マイスターの切札：真価","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100278,"マイスターの切札：真価","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「初手仕込」の効果を終了させ、代わりにインナークワイエットのスタックを+3する。（最大11）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
