key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2001765,"クラウドマッシュルーム",0,"",0,0,1,0,0,False,"",25405,0,1,1,67276,0,0,0
2001766,"サンソンのメモ",0,"",0,0,1,0,0,False,"",26169,1,1,1,67254,3,0,0
2001767,"エーテライトの欠片",0,"",0,0,1,0,0,False,"",20009,0,1,1,67503,0,0,0
2001768,"キレイな湧水",0,"",0,0,1,0,0,False,"",22637,0,1,1,67504,0,0,0
2001769,"貸出ツルハシ",0,"",0,0,1,0,0,False,"",38003,0,1,1,67471,0,0,0
2001770,"ドリップウィクスの手帳",0,"",0,0,1,0,0,False,"",26166,0,1,1,67480,0,0,0
2001771,"貸出記録台帳",0,"",0,0,1,0,0,False,"",26169,0,1,1,67484,0,0,0
2001772,"境界線入りの地図",0,"",0,0,1,0,0,False,"",26179,0,1,1,67484,0,0,0
2001773,"クロウラーの臭い肉",0,"",0,0,1,0,0,False,"",29001,1,1,1,67489,2,0,0
2001774,"クロウラーの焼き肉",0,"",0,0,1,0,0,False,"",24352,0,1,1,67489,0,0,0
2001775,"水牛の干し肉",0,"",0,0,1,0,0,False,"",24353,0,1,1,67489,0,0,0
2001776,"ゴブリン族の薬茶",0,"",0,0,1,0,0,False,"",24405,1,2,1,67489,2,0,0
2001777,"ノッチド・ボーン宛ての手紙",0,"",0,0,1,0,0,False,"",25918,0,1,1,67492,0,0,0
2001778,"イディルシャイア印の封筒",0,"",0,0,1,0,0,False,"",26178,0,1,1,67492,0,0,0
2001779,"書類入りの封筒",0,"",0,0,1,0,0,False,"",26178,0,1,1,67492,0,0,0
2001780,"クポの実",0,"",0,0,1,0,0,False,"",25311,0,1,1,67368,0,0,0
2001781,"クポの実",0,"",0,0,1,0,0,False,"",25311,0,4,1,67511,0,0,0
2001782,"クポの実",0,"",0,0,1,0,0,False,"",25311,0,1,1,67512,0,0,0
2001783,"黒い羽根",0,"",0,0,1,0,0,False,"",21903,0,2,1,67512,0,0,0
2001784,"リディルロナ宛ての紹介状",0,"",0,0,1,0,0,False,"",26175,0,1,1,67631,0,0,0
2001785,"アルデラン宛ての紹介状",0,"",0,0,1,0,0,False,"",26172,0,1,1,67632,0,0,0
2001786,"ココサム宛ての紹介状",0,"",0,0,1,0,0,False,"",26171,0,1,1,67633,0,0,0
2001787,"ゲイムロナ宛ての紹介状",0,"",0,0,1,0,0,False,"",26173,0,1,1,67634,0,0,0
2001788,"ドラヴァニア古銭",0,"",0,0,1,0,0,False,"",25917,0,99,1,0,0,0,0
2001789,"ロウソクダケ",0,"",0,0,1,0,0,False,"",25406,0,5,1,67311,0,0,0
2001790,"匂い立つ野菜",0,"",0,0,1,0,0,False,"",25218,1,1,1,67312,1,0,0
2001791,"ドラヴァニアリリー",0,"",0,0,1,0,0,False,"",26024,0,1,1,67318,0,0,0
2001792,"ウェッジの試薬",0,"",0,0,1,0,0,False,"",22210,1,1,1,67626,3,0,0
2001793,"謎めいた輝石",0,"",0,0,1,0,0,False,"",20401,0,1,1,67626,0,0,0
2001794,"古書の断片",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,0,0,0
2001796,"謎の試作装置",0,"",0,0,1,0,0,False,"",26271,0,99,1,0,0,0,0
2001797,"デデアン作のビラ",0,"",0,0,1,0,0,False,"",26193,0,3,1,67486,0,0,0
2001798,"革細工師ギルドの革袋",0,"",0,0,1,0,0,False,"",25919,0,1,1,67189,0,0,0
2001799,"幻術士ギルドの布袋",0,"",0,0,1,0,0,False,"",26111,0,1,1,67189,0,0,0
2001800,"睡魔の香の代金",0,"",0,0,1,0,0,False,"",25919,1,1,1,67223,0,0,0
2001801,"ホットワイン",0,"",0,0,1,0,0,False,"",25057,0,1,1,67264,0,0,0
2001802,"チョコボの飼料",0,"",0,0,1,0,0,False,"",22634,0,1,1,67265,0,0,0
2001803,"廃材の束",0,"",0,0,1,0,0,False,"",52113,0,1,1,67266,0,0,0
2001804,"晩餐会の招待状",0,"",0,0,1,0,0,False,"",26182,0,3,1,67267,0,0,0
2001805,"戦神の宗教画",0,"",0,0,1,0,0,False,"",26109,0,1,1,67278,0,0,0
2001806,"薔薇の香りの恋文",0,"",0,0,1,0,0,False,"",26174,0,1,1,67279,0,0,0
2001807,"焼け焦げた戦旗",0,"",0,0,1,0,0,False,"",21615,0,1,1,67410,0,0,0
2001808,"熱々のスープ",0,"",0,0,1,0,0,False,"",24110,0,1,1,67441,0,0,0
2001809,"薄汚れた麻袋",0,"",0,0,1,0,0,False,"",26110,0,1,1,67442,0,0,0
2001810,"風水の破魔石",0,"",0,0,1,0,0,False,"",20244,0,1,1,67651,0,0,0
2001811,"炎土の破魔石",0,"",0,0,1,0,0,False,"",20248,0,1,1,67652,0,0,0
2001812,"ゴートの胸肉",0,"",0,0,1,0,0,False,"",25152,1,1,1,67591,3,0,0
2001813,"奪われた商品",0,"",0,0,1,0,0,False,"",52546,0,1,1,67593,0,0,0
2001814,"XLI式魔導ジャイロ",0,"",0,0,1,0,0,False,"",21003,0,1,1,67234,3,0,0
2001815,"アインハルト家の荷物",0,"",0,0,1,0,0,False,"",25919,1,1,1,67238,3,0,0
2001816,"魔導兵器の予備部品",0,"",0,0,1,0,0,False,"",21003,0,3,1,67242,3,0,0
2001817,"ゼーメル家の印章",0,"",0,0,1,0,0,False,"",26151,0,1,1,67244,3,0,0
2001818,"高純度ライトニングクリスタル",0,"",0,0,1,0,0,False,"",20011,0,2,1,67246,3,0,0
2001819,"教皇庁への推薦状",0,"",0,0,1,0,0,False,"",26151,0,1,1,67553,3,0,0
2001820,"飛行計画書",0,"",0,0,1,0,0,False,"",26151,0,1,1,67263,0,0,0
2001821,"穴の空いた硬貨袋",0,"",0,0,1,0,0,False,"",25919,0,1,1,67406,0,0,0
2001822,"頑丈な火山岩",0,"",0,0,1,0,0,False,"",21451,1,99,1,0,0,0,0
2001823,"重い火山岩",0,"",0,0,1,0,0,False,"",21451,1,99,1,0,0,0,0
2001824,"監視塔用の石材",0,"",0,0,1,0,0,False,"",21470,1,99,1,0,0,0,0
2001825,"丈夫な石材",0,"",0,0,1,0,0,False,"",21470,1,99,1,0,0,0,0
2001826,"風化した石材",0,"",0,0,1,0,0,False,"",21470,1,99,1,0,0,0,0
2001827,"異端風の石材",0,"",0,0,1,0,0,False,"",21470,1,99,1,0,0,0,0
2001828,"遺跡の石材",0,"",0,0,1,0,0,False,"",21470,1,99,1,0,0,0,0
2001829,"数槍鉱",0,"",0,0,1,0,0,False,"",21477,1,99,1,0,0,0,0
2001830,"良質なスターサファイア原石",0,"",0,0,1,0,0,False,"",21472,1,99,1,0,0,0,0
2001831,"雲海の岩石",0,"",0,0,1,0,0,False,"",21453,1,99,1,0,0,0,0
2001832,"雲海の土",0,"",0,0,1,0,0,False,"",22634,1,99,1,0,0,0,0
2001833,"蒼天砂",0,"",0,0,1,0,0,False,"",21218,1,99,1,0,0,0,0
2001834,"鈍く光る矢尻",0,"",0,0,1,0,0,False,"",27241,1,99,1,0,0,0,0
2001835,"泥まみれの古銭",0,"",0,0,1,0,0,False,"",25917,1,99,1,0,0,0,0
2001836,"亜戦神鉱",0,"",0,0,1,0,0,False,"",21202,1,99,1,0,0,0,0
2001837,"雲海砂",0,"",0,0,1,0,0,False,"",21459,1,99,1,0,0,0,0
2001838,"大ぶりの雲海軽石",0,"",0,0,1,0,0,False,"",21251,1,99,1,0,0,0,0
2001839,"小ぶりの雲海軽石",0,"",0,0,1,0,0,False,"",21251,1,99,1,0,0,0,0
2001840,"良質な短剣鉱",0,"",0,0,1,0,0,False,"",21208,1,99,1,0,0,0,0
2001841,"短剣鉱",0,"",0,0,1,0,0,False,"",21208,1,99,1,0,0,0,0
2001842,"透明感のあるクリスタル",0,"",0,0,1,0,0,False,"",20019,1,99,1,0,0,0,0
2001843,"廃都の建材",0,"",0,0,1,0,0,False,"",21003,1,99,1,0,0,0,0
2001844,"廃都の古びた建材",0,"",0,0,1,0,0,False,"",21003,1,99,1,0,0,0,0
2001845,"良質な紅玉草の根",0,"",0,0,1,0,0,False,"",25005,1,99,1,0,0,0,0
2001846,"紅玉草の根",0,"",0,0,1,0,0,False,"",25005,1,99,1,0,0,0,0
2001847,"聖人草",0,"",0,0,1,0,0,False,"",25015,1,99,1,0,0,0,0
2001848,"クルザスシダー原木",0,"",0,0,1,0,0,False,"",22415,1,99,1,0,0,0,0
2001849,"クルザスシダーの枝",0,"",0,0,1,0,0,False,"",22416,1,99,1,0,0,0,0
2001850,"良質なリンドウ",0,"",0,0,1,0,0,False,"",25002,1,99,1,0,0,0,0
2001851,"リンドウ",0,"",0,0,1,0,0,False,"",25002,1,99,1,0,0,0,0
2001852,"リュウクワズの草",0,"",0,0,1,0,0,False,"",25023,1,99,1,0,0,0,0
2001853,"七天樹の根",0,"",0,0,1,0,0,False,"",25005,1,99,1,0,0,0,0
2001854,"謎めいた野草",0,"",0,0,1,0,0,False,"",25008,1,99,1,0,0,0,0
2001855,"不可思議な野草",0,"",0,0,1,0,0,False,"",25008,1,99,1,0,0,0,0
2001856,"古のダンドリオン",0,"",0,0,1,0,0,False,"",25029,1,99,1,0,0,0,0
2001857,"食いちぎられた野草",0,"",0,0,1,0,0,False,"",25029,1,99,1,0,0,0,0
2001858,"ドラヴァニア雲海の野草",0,"",0,0,1,0,0,False,"",25008,1,99,1,0,0,0,0
2001859,"巨大アーティチョーク",0,"",0,0,1,0,0,False,"",25220,1,99,1,0,0,0,0
2001860,"ブルークラウド",0,"",0,0,1,0,0,False,"",25030,1,99,1,0,0,0,0
2001861,"香り高い花蜜",0,"",0,0,1,0,0,False,"",25102,1,99,1,0,0,0,0
2001862,"甘い花蜜",0,"",0,0,1,0,0,False,"",25102,1,99,1,0,0,0,0
2001863,"ブラックシダー原木",0,"",0,0,1,0,0,False,"",22415,1,99,1,0,0,0,0
2001864,"ブラックシダーの枝",0,"",0,0,1,0,0,False,"",22416,1,99,1,0,0,0,0
2001865,"サリャクの指",0,"",0,0,1,0,0,False,"",25005,1,99,1,0,0,0,0
2001866,"良質の若木の枝",0,"",0,0,1,0,0,False,"",22416,1,99,1,0,0,0,0
2001867,"若木の枝",0,"",0,0,1,0,0,False,"",22416,1,99,1,0,0,0,0
2001868,"妖異全集「仮面を被りし者」の頁",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,0,0,0
2001869,"妖異全集「青眼を宿せし者」の頁",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,0,0,0
2001870,"臭い玉",0,"",0,0,1,0,0,False,"",27009,1,99,1,0,3,0,0
2001871,"硬い竜鱗",0,"",0,0,1,0,0,False,"",22251,0,99,1,0,0,0,0
2001872,"ガストルニスの胸肉",0,"",0,0,1,0,0,False,"",25153,1,99,1,0,3,0,0
2001873,"上質な肥料",0,"",0,0,1,0,0,False,"",27501,0,99,1,0,0,0,0
2001874,"ガストルニスの羽根",0,"",0,0,1,0,0,False,"",21907,0,3,1,67596,0,0,0
2001875,"グロン・アールム",0,"",0,0,1,0,0,False,"",25023,0,1,1,67598,0,0,0
2001876,"ポンポン草",0,"",0,0,1,0,0,False,"",25357,0,4,1,67599,0,0,0
2001877,"湧水の核",0,"",0,0,1,0,0,False,"",22614,0,99,1,0,0,0,0
2001878,"セレンディピティーの封書",0,"",0,0,1,0,0,False,"",26174,0,1,1,67608,0,0,0
2001879,"襲撃者の書簡",0,"",0,0,1,0,0,False,"",26181,0,1,1,67555,0,0,0
2001880,"上納金の革袋",0,"",0,0,1,0,0,False,"",25919,1,1,1,67614,3,0,0
2001882,"新品のシステムユニット",0,"",0,0,1,0,0,False,"",59542,0,1,1,67649,0,0,0
2001883,"氷槍石",0,"",0,0,1,0,0,False,"",21291,0,1,1,67647,0,0,0
2001884,"ワウッケオンの鱗",0,"",0,0,1,0,0,False,"",22252,0,1,1,67648,0,0,0
2001885,"ワイルドチョコボの羽根",0,"",0,0,1,0,0,False,"",21901,0,99,1,0,0,0,0
2001886,"風脈のコンパス",0,"",0,0,1,0,0,False,"",787,0,1,5,0,0,0,0
2001887,"大灯台の鍵",0,"",0,0,1,0,0,False,"",25904,1,1,1,0,0,0,0
2001888,"コボルド軍の鍵",0,"",0,0,1,0,0,False,"",25904,1,1,1,0,0,0,0
2001889,"新鮮なハドック",0,"",0,0,1,0,0,False,"",29012,0,1,1,67662,0,0,0
2001890,"バグの破片",0,"",0,0,1,0,0,False,"",20956,0,1,1,67670,3,0,0
2001891,"技術屋のメモ",0,"",0,0,1,0,0,False,"",25906,0,1,1,67670,3,0,0
2001895,"海賊の密造酒",0,"",0,0,1,0,0,False,"",25057,0,99,1,0,0,0,0
2001896,"不思議なクッキー",0,"",0,0,1,0,0,False,"",24067,0,3,1,67686,0,0,0
2001897,"ウィッチズブルーム",0,"",0,0,1,0,0,False,"",59471,1,1,1,67687,3,0,0
2001898,"ホウキの灰",0,"",0,0,1,0,0,False,"",21001,1,1,1,67687,3,0,0
2001899,"サンクレッドの人相書き",0,"",0,0,1,0,0,False,"",25906,0,1,1,67695,3,0,0
2001900,"古びたナイフ",0,"",0,0,1,0,0,False,"",33801,0,1,1,67737,0,0,0
2001901,"傷ついた骨",0,"",0,0,1,0,0,False,"",22201,1,5,1,67702,3,0,0
2001902,"古びたサヌワホルン",0,"",0,0,1,0,0,False,"",26038,0,1,1,67703,0,0,0
2001903,"良質なアバラシア岩塩",0,"",0,0,1,0,0,False,"",22261,0,1,1,67704,0,0,0
2001904,"浮島の野草",0,"",0,0,1,0,0,False,"",25029,0,3,1,67708,0,0,0
2001905,"特製の草団子",0,"",0,0,1,0,0,False,"",27011,0,1,1,67708,0,0,0
2001906,"よく乾いた薪",0,"",0,0,1,0,0,False,"",52113,0,1,1,67708,0,0,0
2001907,"ブンド族の食料壺",0,"",0,0,1,0,0,False,"",22852,0,4,1,67710,0,0,0
2001908,"湧水のクリスタル",0,"",0,0,1,0,0,False,"",20008,0,3,1,67712,0,0,0
2001909,"ワモーラカンパの柔肉",0,"",0,0,1,0,0,False,"",27015,0,2,1,67716,0,0,0
2001910,"ズンド製の櫛",0,"",0,0,1,0,0,False,"",22623,0,1,1,67716,0,0,0
2001911,"ふかふかの土",0,"",0,0,1,0,0,False,"",21464,0,3,1,67717,0,0,0
2001912,"ウネウネ地虫",0,"",0,0,1,0,0,False,"",27006,1,1,1,67721,3,0,0
2001913,"ツィナハレのスジ肉",0,"",0,0,1,0,0,False,"",25151,0,2,1,67721,0,0,0
2001914,"戦神鋼の釘",0,"",0,0,1,0,0,False,"",21008,0,1,1,67721,0,0,0
2001915,"岩人の硬石",0,"",0,0,1,0,0,False,"",21210,0,2,1,67722,0,0,0
2001916,"ダルメルの長い大腿骨",0,"",0,0,1,0,0,False,"",22202,0,2,1,67723,0,0,0
2001917,"ブンド族の塗料壺",0,"",0,0,1,0,0,False,"",22802,0,3,1,67724,0,0,0
2001918,"ワモーラのマユ",0,"",0,0,1,0,0,False,"",21664,0,4,1,67727,0,0,0
2001919,"はぐれゲイラキャット",0,"",0,0,1,0,0,False,"",59532,0,5,1,67728,0,0,0
2001920,"艶やかなコリガン",0,"",0,0,1,0,0,False,"",26110,0,4,1,67729,0,0,0
2001921,"ガストルニスの柔らかな羽根",0,"",0,0,1,0,0,False,"",21907,0,3,1,67730,0,0,0
2001922,"秘伝の草団子",0,"",0,0,1,0,0,False,"",27011,0,3,1,67731,0,0,0
2001923,"活きのいいパイッサ",0,"",0,0,1,0,0,False,"",26110,0,1,1,67732,0,0,0
2001926,"薫風のクリスタル",0,"",0,0,1,0,0,False,"",20004,0,3,1,67717,0,0,0
2001927,"ナミダ草",0,"",0,0,1,0,0,False,"",26024,1,1,1,67735,3,0,0
2001928,"メノ石の欠片",0,"",0,0,1,0,0,False,"",20004,0,1,1,67742,0,0,0
2001929,"ミノ石の欠片",0,"",0,0,1,0,0,False,"",20002,0,1,1,67742,0,0,0
2001930,"クノ石の欠片",0,"",0,0,1,0,0,False,"",20001,0,1,1,67742,0,0,0
2001931,"アンズーの大卵",0,"",0,0,1,0,0,False,"",25252,0,3,1,67713,0,0,0
2001932,"起床鐘と楽譜",0,"",0,0,1,0,0,False,"",26316,0,1,1,67760,0,0,0
2001933,"星芒祭の鐘と楽譜",0,"",0,0,1,0,0,False,"",21002,0,1,1,67760,0,0,0
2001934,"乾燥させたウンカイツル",0,"",0,0,1,0,0,False,"",25019,1,5,1,67728,3,0,0
2001935,"バヌバヌ織りの袋",0,"",0,0,1,0,0,False,"",26110,1,1,1,67732,3,0,0
2001936,"霰餅",0,"",0,0,1,0,0,False,"",22640,0,2,1,67758,3,0,0
2001937,"ダルメルの脛骨",0,"",0,0,1,0,0,False,"",22202,0,2,1,67723,0,0,0
2001938,"ヴァレンティオンカード",0,"",0,0,1,0,0,False,"",26174,0,3,1,67755,0,0,0
2001939,"忘れられたカード",0,"",0,0,1,0,0,False,"",26174,0,1,1,67756,0,0,0
2001940,"モチモチ降神餅",0,"",0,0,1,0,0,False,"",24015,0,99,1,0,0,0,0
2001941,"乾いた枯れ草",0,"",0,0,1,0,0,False,"",21653,1,1,1,67716,3,0,0
2001942,"焔神イフリートの炎",0,"",0,0,1,0,0,False,"",25911,0,1,1,67206,0,0,0
2001943,"嵐神ガルーダの風",0,"",0,0,1,0,0,False,"",25901,0,1,1,67206,0,0,0
2001944,"岩神タイタンの黄土",0,"",0,0,1,0,0,False,"",21464,0,1,1,67206,0,0,0
2001945,"ヒルダ宛ての書簡",0,"",0,0,1,0,0,False,"",25906,0,1,1,67774,3,0,0
2001946,"エニグマ・コーデックスのかけら",0,"",0,0,1,0,0,False,"",20401,0,1,1,67785,0,0,0
2001947,"東方軟膏",0,"",0,0,1,0,0,False,"",20661,0,1,1,67012,0,0,0
2001948,"妖怪ウォッチ",0,"",0,0,1,0,0,False,"",55750,0,1,1,67677,0,0,0
2001949,"メリアエの若枝",0,"",0,0,1,0,0,False,"",22416,0,1,1,67791,0,0,0
2001950,"乾燥した薪",0,"",0,0,1,0,0,False,"",52113,1,1,1,67792,3,0,0
2001951,"メリアエの若枝",0,"",0,0,1,0,0,False,"",22416,0,2,1,67797,0,0,0
2001952,"ケムリ草",0,"",0,0,1,0,0,False,"",25009,0,3,1,67798,0,0,0
2001953,"刻み煙草",0,"",0,0,1,0,0,False,"",23001,0,2,1,67798,0,0,0
2001954,"グナースの食糧壺",0,"",0,0,1,0,0,False,"",22852,0,3,1,67801,0,0,0
2001955,"フカフカの黒土",0,"",0,0,1,0,0,False,"",27501,0,3,1,67801,0,0,0
2001956,"アヴァロニア赤砂",0,"",0,0,1,0,0,False,"",27401,0,3,1,67802,0,0,0
2001957,"枯木の丸太",0,"",0,0,1,0,0,False,"",52113,0,3,1,67802,0,0,0
2001958,"銀露草",0,"",0,0,1,0,0,False,"",25015,0,4,1,67803,0,0,0
2001959,"完熟の七天樹の実",0,"",0,0,1,0,0,False,"",25221,0,3,1,67804,0,0,0
2001960,"七天樹の果実酒",0,"",0,0,1,0,0,False,"",25057,0,1,1,67804,0,0,0
2001961,"チョコボのスジ肉",0,"",0,0,1,0,0,False,"",25154,1,3,1,67806,3,0,0
2001962,"バンダースナッチの毛皮",0,"",0,0,1,0,0,False,"",22013,0,2,1,67806,0,0,0
2001963,"ネイルシュリンプ",0,"",0,0,1,0,0,False,"",29404,1,1,1,67809,3,0,0
2001964,"ナンカの卵",0,"",0,0,1,0,0,False,"",25156,0,2,1,67809,0,0,0
2001965,"ウィロームミント",0,"",0,0,1,0,0,False,"",25016,0,3,1,67810,0,0,0
2001966,"ダンナーセージ",0,"",0,0,1,0,0,False,"",25009,0,3,1,67810,0,0,0
2001967,"香草の詰め合わせ",0,"",0,0,1,0,0,False,"",22623,0,1,1,67810,0,0,0
2001968,"ウーム・アラ宛ての包み",0,"",0,0,1,0,0,False,"",23001,0,1,1,67813,0,0,0
2001969,"アラガントームストーン：魔神",0,"",0,0,1,0,0,False,"",25931,0,1,1,67817,0,0,0
2001970,"魔法の鱗粉",0,"",0,0,1,0,0,False,"",21219,1,1,1,67666,10,0,0
2001971,"ジャンボエッグの殻の破片",0,"",0,0,1,0,0,False,"",26111,1,1,1,67666,5,0,0
2001972,"アルコンエッグ",0,"",0,0,1,0,0,False,"",21308,0,99,1,0,0,0,0
2001973,"耐熱捕獲網",0,"",0,0,1,0,0,False,"",25919,1,1,1,67675,1,0,0
2001974,"捕獲したボンバード",0,"",0,0,1,0,0,False,"",59403,1,1,1,67675,3,0,0
2001975,"アヴィールの指輪",0,"",0,0,1,0,0,False,"",54421,0,1,1,67093,0,0,0
2001976,"妖怪大辞典",0,"",0,0,1,0,0,False,"",787,1,1,1,0,0,0,0
2001977,"転送魔紋の地図G1",0,"",0,0,1,0,0,False,"",26151,1,1,2,0,0,0,0
2001978,"修復団宛ての資材",0,"",0,0,1,0,0,False,"",21003,0,1,1,67860,0,0,0
2001979,"アンドゥルー宛ての書簡",0,"",0,0,1,0,0,False,"",26171,0,1,1,67861,0,0,0
2001980,"異端の彫像",0,"",0,0,1,0,0,False,"",21002,0,1,1,67861,0,0,0
2001981,"謎めいた破片",0,"",0,0,1,0,0,False,"",21252,0,2,1,67862,0,0,0
2001982,"新米職人向けの包み",0,"",0,0,1,0,0,False,"",26108,0,3,1,67826,0,0,0
2001983,"薄汚れた廃材",0,"",0,0,1,0,0,False,"",21003,0,1,1,67828,0,0,0
2001984,"雑多な材料",0,"",0,0,1,0,0,False,"",26110,0,1,1,67828,0,0,0
2001985,"サンクチンニのツル",0,"",0,0,1,0,0,False,"",21662,0,3,1,67829,0,0,0
2001986,"古びた廃材",0,"",0,0,1,0,0,False,"",21003,0,3,1,67830,0,0,0
2001987,"高精度の床材",0,"",0,0,1,0,0,False,"",22605,0,1,1,67836,0,0,0
2001988,"",0,"",0,0,1,0,0,False,"",25311,1,1,1,0,3,0,0
2001989,"泉水補修材の材料",0,"",0,0,1,0,0,False,"",22407,0,3,1,67841,0,0,0
2001990,"差し入れの料理",0,"",0,0,1,0,0,False,"",24104,0,3,1,67843,0,0,0
2001991,"クパの樹のクリスタル",0,"",0,0,1,0,0,False,"",20016,0,1,1,67844,0,0,0
2001992,"機竜の魔笛",0,"",0,0,1,0,0,False,"",26038,1,1,1,69593,3,0,0
2001993,"ウランのメモ",0,"",0,0,1,0,0,False,"",26189,1,1,6,0,0,0,0
2001994,"アニマグラス",0,"",0,0,1,0,0,False,"",25986,1,1,6,0,0,0,0
2001995,"ワイバーンの古い鱗",0,"",0,0,1,0,0,False,"",22262,0,1,1,67849,0,0,0
2001996,"ワイバーンへの贈り物",0,"",0,0,1,0,0,False,"",29717,0,1,1,67850,0,0,0
2001997,"大量の渡り鳥の巣",0,"",0,0,1,0,0,False,"",21003,0,1,1,67851,0,0,0
2001998,"大量のウアジェットの棘",0,"",0,0,1,0,0,False,"",26110,0,1,1,67851,0,0,0
2001999,"大量のクリスタル",0,"",0,0,1,0,0,False,"",26108,0,1,1,67851,0,0,0
2002000,"イシュガルド風ディナーセット",0,"",0,0,1,0,0,False,"",24204,0,3,1,67852,0,0,0
2002001,"宝物庫の鍵",0,"",0,0,1,0,0,False,"",25902,0,1,1,0,0,0,0
2002003,"フシギなクッキー",0,"",0,0,1,0,0,False,"",24067,1,99,1,0,0,0,0
2002004,"仄かな火種",0,"",0,0,1,0,0,False,"",25911,1,99,1,0,0,0,0
2002005,"見破りの煙玉",0,"",0,0,1,0,0,False,"",26015,1766,99,1,0,0,0,4
2002006,"風生みの珠",0,"",0,0,1,0,0,False,"",20004,0,1,1,0,0,0,0
2002007,"風生みの珠",0,"",0,0,1,0,0,False,"",20004,0,1,1,0,0,0,0
2002008,"イクサル風の鍵",0,"",0,0,1,0,0,False,"",25904,0,1,1,0,0,0,0
2002009,"アラガントームストーン：女神",0,"",0,0,1,0,0,False,"",25931,0,1,1,67869,0,0,0
2002010,"革張りの書物",0,"",0,0,1,0,0,False,"",26158,0,1,1,67922,0,0,0
2002011,"オイボレディフェンダーアーマー",0,"",0,0,1,0,0,False,"",48088,0,1,1,67906,0,0,0
2002012,"召喚用クリスタル",0,"",0,0,1,0,0,False,"",20009,0,2,1,67881,0,0,0
2002013,"オイボレディフェンダーサバトン",0,"",0,0,1,0,0,False,"",47018,0,1,1,67906,0,0,0
2002014,"星の贈り物",0,"",0,0,1,0,0,False,"",21294,0,5,1,67912,0,0,0
2002015,"ローヴェル宛の手紙",0,"",0,0,1,0,0,False,"",26175,0,1,1,67913,0,0,0
2002016,"星神の贈り物",0,"",0,0,1,0,0,False,"",26113,0,1,1,67914,0,0,0
2002017,"ローヴェル宛の贈り物",0,"",0,0,1,0,0,False,"",26107,0,1,1,67913,0,0,0
2002018,"追想の冒険譚：第1章",0,"",0,0,1,0,0,False,"",26155,0,1,1,67916,0,0,0
2002019,"薬学院印の木箱",0,"",0,0,1,0,0,False,"",21003,0,1,1,67911,0,0,0
2002020,"霊布",0,"",0,0,1,0,0,False,"",21614,0,1,1,67917,0,0,0
2002021,"追想の霊布",0,"",0,0,1,0,0,False,"",21615,0,1,1,67917,0,0,0
2002022,"星精",0,"",0,0,1,0,0,False,"",20622,0,1,1,67915,0,0,0
2002023,"クロの空想帳",0,"",0,0,1,0,0,False,"",25987,1,1,7,0,0,0,0
2002024,"追想の冒険譚：第2章",0,"",0,0,1,0,0,False,"",26156,0,1,1,67916,0,0,0
2002025,"追想の冒険譚：第3章",0,"",0,0,1,0,0,False,"",26157,0,1,1,67916,0,0,0
2002026,"秘製蒸留酒",0,"",0,0,1,0,0,False,"",25057,0,1,1,67915,0,0,0
2002027,"古びた写本",0,"",0,0,1,0,0,False,"",26159,0,1,1,67875,0,0,0
2002028,"アラグ兵器の残骸",0,"",0,0,1,0,0,False,"",20954,1,1,1,67016,0,0,0
2002029,"改良型アニマグラス",0,"",0,0,1,0,0,False,"",25996,1,1,6,67932,0,0,0
2002030,"魔晶堂の宝玉",0,"",0,0,1,0,0,False,"",21328,0,1,1,67932,0,0,0
2002031,"古式魔法人形",0,"",0,0,1,0,0,False,"",59401,0,1,1,67932,0,0,0
2002032,"ソーム・アルの霊溶岩",0,"",0,0,1,0,0,False,"",21471,0,1,1,67932,0,0,0
2002033,"アラガントームストーン：鬼神",0,"",0,0,1,0,0,False,"",25931,0,1,1,67931,0,0,0
2002034,"サラマンダー油",0,"",0,0,1,0,0,False,"",22603,1,1,1,67908,2,0,0
2002035,"放属性ライトニングシャード",0,"",0,0,1,0,0,False,"",20005,0,99,1,0,0,0,0
2002036,"放属性ファイアシャード",0,"",0,0,1,0,0,False,"",20001,0,99,1,0,0,0,0
2002037,"放属性アースシャード",0,"",0,0,1,0,0,False,"",20006,0,99,1,0,0,0,0
2002038,"放属性アイスシャード",0,"",0,0,1,0,0,False,"",20003,0,99,1,0,0,0,0
2002039,"放属性ウォーターシャード",0,"",0,0,1,0,0,False,"",20002,0,99,1,0,0,0,0
2002040,"放属性ウィンドシャード",0,"",0,0,1,0,0,False,"",20004,0,99,1,0,0,0,0
2002041,"過属性ライトニングクリスタル",0,"",0,0,1,0,0,False,"",20025,0,99,1,0,0,0,0
2002042,"過属性ファイアクリスタル",0,"",0,0,1,0,0,False,"",20021,0,99,1,0,0,0,0
2002043,"過属性アースクリスタル",0,"",0,0,1,0,0,False,"",20024,0,99,1,0,0,0,0
2002044,"過属性アイスクリスタル",0,"",0,0,1,0,0,False,"",20022,0,99,1,0,0,0,0
2002045,"過属性ウォータークリスタル",0,"",0,0,1,0,0,False,"",20026,0,99,1,0,0,0,0
2002046,"過属性ウィンドクリスタル",0,"",0,0,1,0,0,False,"",20023,0,99,1,0,0,0,0
2002047,"サラマンダヴィル油",0,"",0,0,1,0,0,False,"",22653,1,1,1,67908,4,0,0
